R_T,R_B,R_eta,one_minus_R_eta,C_K,R_T_koreanfit,G
1.3902807586176689,1.2969433336473122,0.9328643337744525,0.06713566622554745,0.867917395208166,0.5163436668291037,0.3713952477789414
1.3676326929338978,1.2829265826402572,0.9380636988781499,0.06193630112185011,0.8717582417582418,0.5090150786012191,0.37218697771055803
1.378088309443204,1.2802119601058537,0.9289767218351227,0.0710232781648773,0.8664192626663879,0.5149048965095931,0.37363708332859513
1.3642345294227336,1.274837753212712,0.9344711086825743,0.06552889131742567,0.8641334062329141,0.5009565424104869,0.36720705392383174
1.4071807609800158,1.3229289379722038,0.9401272207920639,0.0598727792079361,0.8732288139672962,0.530302587341032,0.37685463164782645
1.3600582370940677,1.2773670875728538,0.939200287703934,0.060799712296065955,0.8749160845504853,0.5146867328423524,0.37842992219365856
1.4162026182102383,1.329625404551213,0.9388666476493036,0.06113335235069639,0.8660688108993705,0.5247434745355374,0.37052853016095616
1.3738494391399327,1.2978016075878458,0.944646167632681,0.055353832367318945,0.8613771171299935,0.505923586261897,0.36825256964010483
1.3933719016507904,1.2987879206224888,0.932118639025056,0.06788136097494402,0.8625910481951429,0.5132084713097735,0.3683212433821526
1.3794278236541673,1.291122477720991,0.9359840765722331,0.06401592342776685,0.8671878833477813,0.5152678432592132,0.3735373713821758
