pair_id,cluster_id,genre,direction,flag_ko_nfc_changed,flag_ko_empty,flag_ko_control_chars,n_chars_ko,n_bytes_utf8_ko,flag_en_nfc_changed,flag_en_empty,flag_en_control_chars,n_chars_en,n_bytes_utf8_en,flag_ko_no_hangul,flag_en_has_hangul,flag_duplicate_pair_id,flag_missing_meta,bits_ko,bits_en,n_targets_ko,n_targets_en,est_tokens_ko,est_tokens_en,n_chunks_ko,n_chunks_en,tokens_ko_baseline,tokens_en_baseline,tokens_ko_koreanfit,tokens_en_koreanfit
globalvoices-v2018q4-d0277-a0022,globalvoices-v2018q4-doc-96f1dc32fcebad50,news,unknown,False,False,False,69,177,False,False,False,196,196,False,False,False,False,213.15861885709455,160.22327160835266,49,33,49,33,1,1,43,32,35,88
globalvoices-v2018q4-d0277-a0023,globalvoices-v2018q4-doc-96f1dc32fcebad50,news,unknown,False,False,False,57,141,False,False,False,69,69,False,False,False,False,145.7730138632469,91.70687843859196,38,15,38,15,1,1,33,15,31,33
globalvoices-v2018q4-d0277-a0024,globalvoices-v2018q4-doc-96f1dc32fcebad50,news,unknown,False,False,False,45,113,False,False,False,129,129,False,False,False,False,165.20890539046377,138.65600592643025,29,22,29,22,1,1,28,22,22,64
globalvoices-v2018q4-d0277-a0025,globalvoices-v2018q4-doc-96f1dc32fcebad50,news,unknown,False,False,False,75,189,False,False,False,133,133,False,False,False,False,206.30768411565805,165.09998789383098,52,23,52,23,1,1,41,23,36,61
globalvoices-v2018q4-d0277-a0026,globalvoices-v2018q4-doc-96f1dc32fcebad50,news,unknown,False,False,False,51,123,False,False,False,113,117,False,False,False,False,159.1160404458642,140.46371340192854,31,26,31,26,1,1,29,25,24,55
globalvoices-v2018q4-d0277-a0027,globalvoices-v2018q4-doc-96f1dc32fcebad50,news,unknown,False,False,False,63,141,False,False,False,140,148,False,False,False,False,201.71491890773177,190.17375379847363,47,36,47,36,1,1,44,33,34,66
globalvoices-v2018q4-d0277-a0028,globalvoices-v2018q4-doc-96f1dc32fcebad50,news,unknown,False,False,False,78,192,False,False,False,147,147,False,False,False,False,238.49630128592253,156.9947106987238,50,24,50,24,1,1,46,24,39,71
globalvoices-v2018q4-d0277-a0029,globalvoices-v2018q4-doc-96f1dc32fcebad50,news,unknown,False,False,False,30,72,False,False,False,73,73,False,False,False,False,122.47224327921867,92.03846330940723,21,17,21,17,1,1,17,16,18,34
globalvoices-v2018q4-d0277-a0030,globalvoices-v2018q4-doc-96f1dc32fcebad50,news,unknown,False,False,False,84,208,False,False,False,182,182,False,False,False,False,208.21100758970715,164.0032363391947,51,33,51,33,1,1,46,32,43,89
globalvoices-v2018q4-d0277-a0031,globalvoices-v2018q4-doc-96f1dc32fcebad50,news,unknown,False,False,False,78,194,False,False,False,142,142,False,False,False,False,232.7034732726752,161.79970935732126,54,27,54,27,1,1,48,27,39,69
globalvoices-v2018q4-d0295-a0001,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,36,90,False,False,False,93,96,False,False,False,False,134.23409490287304,123.249408159405,29,19,29,19,1,1,23,19,19,49
globalvoices-v2018q4-d0295-a0002,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,23,33,False,False,False,65,65,False,False,False,False,77.98343724384904,108.5067104101181,12,12,12,12,1,1,9,12,13,31
globalvoices-v2018q4-d0295-a0003,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,114,280,False,False,False,227,227,False,False,False,False,244.81906846660425,224.93465984705836,74,41,74,41,1,1,57,41,50,115
globalvoices-v2018q4-d0295-a0004,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,111,267,False,False,False,256,264,False,False,False,False,301.34925325313816,237.53306838590652,77,59,77,59,1,1,70,58,51,130
globalvoices-v2018q4-d0295-a0005,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,72,160,False,False,False,138,140,False,False,False,False,240.92619625106457,156.56473443936557,43,32,43,32,1,1,38,32,36,69
globalvoices-v2018q4-d0295-a0006,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,88,206,False,False,False,174,176,False,False,False,False,261.4955549049191,207.48211773857471,63,40,63,40,1,1,49,40,46,97
globalvoices-v2018q4-d0295-a0007,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,53,121,False,False,False,81,81,False,False,False,False,135.89556287648156,115.9049500823021,40,22,40,22,1,1,27,18,26,38
globalvoices-v2018q4-d0295-a0008,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,89,219,False,False,False,187,191,False,False,False,False,322.6006065051333,261.64349785260856,66,39,66,39,1,1,51,38,43,95
globalvoices-v2018q4-d0295-a0009,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,42,104,False,False,False,81,81,False,False,False,False,169.62123981118202,123.57073760032654,32,14,32,14,1,1,27,14,21,40
globalvoices-v2018q4-d0295-a0010,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,91,229,False,False,False,204,206,False,False,False,False,259.65822319401195,202.20137577760033,68,41,68,41,1,1,55,41,40,102
globalvoices-v2018q4-d0295-a0011,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,83,199,False,False,False,177,177,False,False,False,False,210.19797424582063,115.42787507548928,70,38,70,38,1,1,56,35,39,84
globalvoices-v2018q4-d0295-a0012,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,78,182,False,False,False,115,119,False,False,False,False,216.6931745527545,118.76238532364368,56,27,56,27,1,1,47,25,40,55
globalvoices-v2018q4-d0295-a0013,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,63,157,False,False,False,109,109,False,False,False,False,185.6524941958487,119.83944348618388,40,22,40,22,1,1,30,22,27,56
globalvoices-v2018q4-d0295-a0014,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,91,227,False,False,False,155,161,False,False,False,False,261.39682648004964,160.87171797151677,75,34,75,34,1,1,59,34,43,80
globalvoices-v2018q4-d0295-a0015,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,131,315,False,False,False,234,240,False,False,False,False,367.2148643451365,255.64291934558423,108,49,108,49,1,1,89,48,69,112
globalvoices-v2018q4-d0295-a0016,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,31,77,False,False,False,69,71,False,False,False,False,101.45229232311247,90.42074754834177,21,15,21,15,1,1,19,15,16,32
globalvoices-v2018q4-d0295-a0017,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,90,198,False,False,False,164,168,False,False,False,False,213.5402147931527,153.20375637616962,74,39,74,39,1,1,53,34,41,73
globalvoices-v2018q4-d0295-a0018,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,91,221,False,False,False,228,232,False,False,False,False,267.6911755693727,238.6738285832107,71,44,71,44,1,1,58,44,46,113
globalvoices-v2018q4-d0295-a0019,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,79,193,False,False,False,174,174,False,False,False,False,216.65165286208503,187.55322632193565,57,26,57,26,1,1,42,26,38,80
globalvoices-v2018q4-d0295-a0020,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,153,373,False,False,False,238,248,False,False,False,False,418.96317619038746,282.92354646511376,105,52,105,52,1,1,84,52,74,128
globalvoices-v2018q4-d0295-a0021,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,213,531,False,False,False,321,325,False,False,False,False,442.68162792276416,301.5079631935805,140,63,140,63,1,1,117,64,100,158
globalvoices-v2018q4-d0295-a0022,globalvoices-v2018q4-doc-6dfdf059eba22a59,news,unknown,False,False,False,115,285,False,False,False,194,196,False,False,False,False,287.97386847273447,231.2939641197445,78,43,78,43,1,1,57,42,52,95
globalvoices-v2018q4-d0304-a0001,globalvoices-v2018q4-doc-1975dbebc41f871a,news,unknown,False,False,False,27,63,False,False,False,95,96,False,False,False,False,126.9519853591919,152.42011569440365,23,21,23,21,1,1,20,21,13,47
globalvoices-v2018q4-d0304-a0002,globalvoices-v2018q4-doc-1975dbebc41f871a,news,unknown,False,False,False,34,66,False,False,False,33,33,False,False,False,False,157.35058297077194,88.18497896194458,23,8,23,8,1,1,21,8,18,16
globalvoices-v2018q4-d0304-a0003,globalvoices-v2018q4-doc-1975dbebc41f871a,news,unknown,False,False,False,95,197,False,False,False,317,317,False,False,False,False,278.0069850233849,306.58192406315356,72,68,72,68,1,1,61,63,52,160
globalvoices-v2018q4-d0304-a0004,globalvoices-v2018q4-doc-1975dbebc41f871a,news,unknown,False,False,False,28,60,False,False,False,49,51,False,False,False,False,113.26338577270508,106.12235450744627,20,13,20,13,1,1,16,11,16,22
globalvoices-v2018q4-d0304-a0005,globalvoices-v2018q4-doc-1975dbebc41f871a,news,unknown,False,False,False,17,41,False,False,False,21,23,False,False,False,False,66.92487817257643,47.40937554836273,10,5,10,5,1,1,7,5,7,9
globalvoices-v2018q4-d0304-a0006,globalvoices-v2018q4-doc-1975dbebc41f871a,news,unknown,False,False,False,49,111,False,False,False,70,70,False,False,False,False,150.17147913458757,102.97184477001429,36,17,36,17,1,1,30,16,23,34
globalvoices-v2018q4-d0304-a0007,globalvoices-v2018q4-doc-1975dbebc41f871a,news,unknown,False,False,False,63,165,False,False,False,153,155,False,False,False,False,236.00252869399264,184.3351827505976,49,27,49,27,1,1,37,27,32,77
globalvoices-v2018q4-d0304-a0008,globalvoices-v2018q4-doc-1975dbebc41f871a,news,unknown,False,False,False,50,122,False,False,False,72,76,False,False,False,False,146.18260325444862,77.92884969711304,39,15,39,15,1,1,31,15,26,33
globalvoices-v2018q4-d0304-a0009,globalvoices-v2018q4-doc-1975dbebc41f871a,news,unknown,False,False,False,123,277,False,False,False,214,218,False,False,False,False,310.2954997597262,213.31515132350617,84,47,84,47,1,1,69,47,66,105
globalvoices-v2018q4-d0304-a0010,globalvoices-v2018q4-doc-1975dbebc41f871a,news,unknown,False,False,False,56,134,False,False,False,137,137,False,False,False,False,188.37731433007863,137.91414299607277,44,28,44,28,1,1,37,28,33,71
globalvoices-v2018q4-d0304-a0011,globalvoices-v2018q4-doc-1975dbebc41f871a,news,unknown,False,False,False,78,174,False,False,False,119,119,False,False,False,False,207.67247885407417,142.89569242158905,66,33,66,33,1,1,50,30,39,57
globalvoices-v2018q4-d0304-a0012,globalvoices-v2018q4-doc-1975dbebc41f871a,news,unknown,False,False,False,138,328,False,False,False,301,305,False,False,False,False,451.24140420835465,312.37697627351736,115,73,115,73,1,1,89,65,71,149
globalvoices-v2018q4-d0306-a0001,globalvoices-v2018q4-doc-0a3df9253dce97ac,news,unknown,False,False,False,36,88,False,False,False,94,95,False,False,False,False,191.32214410835877,145.56539979577065,31,21,31,21,1,1,24,21,16,48
globalvoices-v2018q4-d0306-a0002,globalvoices-v2018q4-doc-0a3df9253dce97ac,news,unknown,False,False,False,54,134,False,False,False,102,104,False,False,False,False,158.03226535208523,98.62617758102716,43,26,43,26,1,1,35,27,29,51
globalvoices-v2018q4-d0306-a0003,globalvoices-v2018q4-doc-0a3df9253dce97ac,news,unknown,False,False,False,129,315,False,False,False,234,234,False,False,False,False,389.35198147105984,237.06529708951712,96,46,96,46,1,1,88,47,66,116
globalvoices-v2018q4-d0306-a0004,globalvoices-v2018q4-doc-0a3df9253dce97ac,news,unknown,False,False,False,147,357,False,False,False,288,314,False,False,False,False,375.5995656435843,305.0589810407255,102,61,102,61,1,1,90,62,76,162
globalvoices-v2018q4-d0306-a0005,globalvoices-v2018q4-doc-0a3df9253dce97ac,news,unknown,False,False,False,120,276,False,False,False,215,219,False,False,False,False,387.8915808541351,255.48023368726717,85,56,85,56,1,1,75,51,62,109
globalvoices-v2018q4-d0306-a0006,globalvoices-v2018q4-doc-0a3df9253dce97ac,news,unknown,False,False,False,98,234,False,False,False,186,186,False,False,False,False,318.1934929988347,248.9127122872742,79,42,79,42,1,1,68,42,55,89
globalvoices-v2018q4-d0306-a0007,globalvoices-v2018q4-doc-0a3df9253dce97ac,news,unknown,False,False,False,38,92,False,False,False,90,96,False,False,False,False,172.42889677919447,119.90212962031364,35,22,35,22,1,1,28,22,22,43
globalvoices-v2018q4-d0306-a0008,globalvoices-v2018q4-doc-0a3df9253dce97ac,news,unknown,False,False,False,25,63,False,False,False,51,51,False,False,False,False,65.76329866424203,38.01052462682128,15,10,15,10,1,1,12,10,12,23
globalvoices-v2018q4-d0306-a0009,globalvoices-v2018q4-doc-0a3df9253dce97ac,news,unknown,False,False,False,20,50,False,False,False,19,19,False,False,False,False,70.75543594360352,36.821417570114136,12,5,12,5,1,1,12,5,10,10
globalvoices-v2018q4-d0306-a0010,globalvoices-v2018q4-doc-0a3df9253dce97ac,news,unknown,False,False,False,89,215,False,False,False,245,245,False,False,False,False,305.6504391958006,289.30335579486564,64,51,64,51,1,1,55,52,47,120
globalvoices-v2018q4-d0306-a0011,globalvoices-v2018q4-doc-0a3df9253dce97ac,news,unknown,False,False,False,79,175,False,False,False,140,150,False,False,False,False,289.7059866609052,235.77129237126792,63,44,63,44,1,1,57,41,44,87
globalvoices-v2018q4-d0306-a0012,globalvoices-v2018q4-doc-0a3df9253dce97ac,news,unknown,False,False,False,94,230,False,False,False,191,191,False,False,False,False,274.9423690531403,181.9064283100888,61,36,61,36,1,1,56,36,49,92
globalvoices-v2018q4-d0316-a0001,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,28,70,False,False,False,96,97,False,False,False,False,125.9607210420072,158.21371844410896,22,22,22,22,1,1,18,22,13,55
globalvoices-v2018q4-d0316-a0002,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,61,147,False,False,False,97,97,False,False,False,False,209.8103758218931,117.41083717346191,48,19,48,19,1,1,41,18,28,48
globalvoices-v2018q4-d0316-a0003,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,15,35,False,False,False,24,24,False,False,False,False,72.50356223993003,54.32051992416382,16,5,16,5,1,1,11,5,6,13
globalvoices-v2018q4-d0316-a0004,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,10,24,False,False,False,19,19,False,False,False,False,81.59227205067873,31.208818912506104,8,4,8,4,1,1,7,4,6,10
globalvoices-v2018q4-d0316-a0005,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,97,231,False,False,False,252,252,False,False,False,False,335.68211643234827,246.5344812934054,74,54,74,54,1,1,68,49,45,124
globalvoices-v2018q4-d0316-a0006,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,62,154,False,False,False,126,126,False,False,False,False,184.65376630751416,140.18589407205582,39,24,39,24,1,1,35,24,30,63
globalvoices-v2018q4-d0316-a0007,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,62,158,False,False,False,124,124,False,False,False,False,198.7095088418573,172.30707047507167,42,24,42,24,1,1,34,24,32,62
globalvoices-v2018q4-d0316-a0008,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,32,78,False,False,False,69,69,False,False,False,False,136.13222674280405,97.14104932546616,23,16,23,16,1,1,21,16,20,35
globalvoices-v2018q4-d0316-a0009,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,61,145,False,False,False,95,95,False,False,False,False,203.34857872966677,146.98228448443115,41,22,41,22,1,1,36,20,32,51
globalvoices-v2018q4-d0316-a0010,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,23,55,False,False,False,27,27,False,False,False,False,78.5668962742202,39.07888627052307,14,7,14,7,1,1,14,7,12,14
globalvoices-v2018q4-d0316-a0011,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,11,25,False,False,False,16,16,False,False,False,False,58.392730832099915,30.71938467025757,6,4,6,4,1,1,6,4,6,7
globalvoices-v2018q4-d0316-a0012,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,29,73,False,False,False,40,40,False,False,False,False,98.05036506126636,68.61111170053482,21,10,21,10,1,1,18,9,16,24
globalvoices-v2018q4-d0316-a0013,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,118,262,False,False,False,148,148,False,False,False,False,331.2551455961657,205.22169455880064,92,48,92,48,1,1,75,40,66,70
globalvoices-v2018q4-d0316-a0014,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,50,122,False,False,False,77,77,False,False,False,False,184.81459136400372,106.18129294365644,37,16,37,16,1,1,30,16,25,39
globalvoices-v2018q4-d0316-a0015,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,39,93,False,False,False,76,76,False,False,False,False,132.65600699186325,105.28237545490263,29,18,29,18,1,1,24,18,20,42
globalvoices-v2018q4-d0316-a0016,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,114,262,False,False,False,218,218,False,False,False,False,341.6553714653128,219.37383360159583,87,61,87,61,1,1,77,57,57,110
globalvoices-v2018q4-d0316-a0017,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,77,185,False,False,False,111,111,False,False,False,False,276.41658771783113,164.52377030439675,52,25,52,25,1,1,50,26,37,56
globalvoices-v2018q4-d0316-a0018,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,30,76,False,False,False,57,57,False,False,False,False,108.03816210478544,114.63456830382349,22,12,22,12,1,1,18,11,15,27
globalvoices-v2018q4-d0316-a0019,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,43,109,False,False,False,57,57,False,False,False,False,128.2573248082772,72.71614402532578,29,11,29,11,1,1,25,11,19,29
globalvoices-v2018q4-d0316-a0020,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,20,50,False,False,False,43,43,False,False,False,False,92.73512247018516,37.05659036710858,13,9,13,9,1,1,11,9,10,19
globalvoices-v2018q4-d0316-a0021,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,33,83,False,False,False,46,46,False,False,False,False,130.4538960456848,86.10150641202927,21,9,21,9,1,1,20,9,17,22
globalvoices-v2018q4-d0316-a0022,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,57,141,False,False,False,105,105,False,False,False,False,194.36521362513304,128.43071721494198,37,23,37,23,1,1,34,23,25,46
globalvoices-v2018q4-d0316-a0023,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,19,47,False,False,False,32,32,False,False,False,False,92.0969797372818,51.568596959114075,17,7,17,7,1,1,16,6,10,15
globalvoices-v2018q4-d0316-a0024,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,85,211,False,False,False,186,186,False,False,False,False,297.3896573460661,240.19032302871344,67,35,67,35,1,1,53,36,42,93
globalvoices-v2018q4-d0316-a0025,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,41,99,False,False,False,65,65,False,False,False,False,147.33248493634164,98.83812442421912,27,17,27,17,1,1,23,16,24,35
globalvoices-v2018q4-d0316-a0026,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,51,127,False,False,False,93,93,False,False,False,False,169.40372194349766,100.5859741717577,32,16,32,16,1,1,30,16,26,43
globalvoices-v2018q4-d0316-a0027,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,37,91,False,False,False,76,76,False,False,False,False,109.92295620590448,81.754978120327,24,15,24,15,1,1,22,15,19,36
globalvoices-v2018q4-d0316-a0028,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,33,81,False,False,False,45,45,False,False,False,False,120.04815390706062,65.907326544635,21,14,21,14,1,1,22,13,19,21
globalvoices-v2018q4-d0316-a0029,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,38,92,False,False,False,118,118,False,False,False,False,136.70430646836758,112.78228206187488,24,26,24,26,1,1,21,26,21,63
globalvoices-v2018q4-d0316-a0030,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,13,33,False,False,False,19,19,False,False,False,False,79.29420566558838,58.909958839416504,11,4,11,4,1,1,8,5,7,11
globalvoices-v2018q4-d0316-a0031,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,54,130,False,False,False,134,134,False,False,False,False,164.23697945754975,111.6372831761837,38,26,38,26,1,1,34,26,26,61
globalvoices-v2018q4-d0316-a0032,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,98,242,False,False,False,250,250,False,False,False,False,263.2442413267563,236.6888791651509,67,51,67,51,1,1,59,50,55,126
globalvoices-v2018q4-d0316-a0033,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,95,235,False,False,False,195,195,False,False,False,False,364.74071185756475,271.16707859840244,67,37,67,37,1,1,53,35,44,99
globalvoices-v2018q4-d0316-a0034,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,96,230,False,False,False,257,257,False,False,False,False,282.43326370208524,208.1260605173884,75,49,75,49,1,1,61,48,45,125
globalvoices-v2018q4-d0316-a0035,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,108,266,False,False,False,167,167,False,False,False,False,331.2013840908767,214.31535157561305,75,33,75,33,1,1,66,33,54,79
globalvoices-v2018q4-d0316-a0036,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,42,106,False,False,False,115,115,False,False,False,False,130.96613131882623,120.91790138185024,28,17,28,17,1,1,25,18,19,59
globalvoices-v2018q4-d0316-a0037,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,46,116,False,False,False,88,88,False,False,False,False,144.04782298975624,105.88472270965576,32,18,32,18,1,1,27,16,21,46
globalvoices-v2018q4-d0316-a0038,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,80,196,False,False,False,167,167,False,False,False,False,246.7641270905733,193.647858440876,52,33,52,33,1,1,45,33,38,86
globalvoices-v2018q4-d0316-a0039,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,103,257,False,False,False,222,222,False,False,False,False,224.6591705369065,217.2487213909626,66,44,66,44,1,1,57,44,49,109
globalvoices-v2018q4-d0316-a0040,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,79,193,False,False,False,160,160,False,False,False,False,262.84340050211176,197.05777443945408,55,33,55,33,1,1,45,33,41,78
globalvoices-v2018q4-d0316-a0041,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,41,105,False,False,False,103,103,False,False,False,False,195.26775136590004,135.57761581987145,29,23,29,23,1,1,28,23,20,49
globalvoices-v2018q4-d0316-a0042,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,25,63,False,False,False,52,56,False,False,False,False,84.83486315608025,58.42419919371605,16,12,16,12,1,1,14,12,13,26
globalvoices-v2018q4-d0316-a0043,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,87,209,False,False,False,147,147,False,False,False,False,312.80375895276666,150.76401421427727,69,28,69,28,1,1,63,28,53,65
globalvoices-v2018q4-d0316-a0044,globalvoices-v2018q4-doc-0cf51c0e4ec1305c,news,unknown,False,False,False,110,262,False,False,False,155,155,False,False,False,False,397.07357128267176,244.93953713402152,83,40,83,40,1,1,75,36,61,80
globalvoices-v2018q4-d0323-a0001,globalvoices-v2018q4-doc-4fe098c1d413f906,news,unknown,False,False,False,18,42,False,False,False,90,91,False,False,False,False,88.58458560705185,146.85861356556416,12,17,12,17,1,1,11,17,10,44
globalvoices-v2018q4-d0323-a0002,globalvoices-v2018q4-doc-4fe098c1d413f906,news,unknown,False,False,False,58,140,False,False,False,107,107,False,False,False,False,183.85497158323415,126.34182005375624,50,21,50,21,1,1,42,21,31,50
globalvoices-v2018q4-d0323-a0003,globalvoices-v2018q4-doc-4fe098c1d413f906,news,unknown,False,False,False,22,54,False,False,False,35,35,False,False,False,False,109.26728814840315,73.57491827011108,17,7,17,7,1,1,15,7,12,19
globalvoices-v2018q4-d0323-a0004,globalvoices-v2018q4-doc-4fe098c1d413f906,news,unknown,False,False,False,40,100,False,False,False,120,120,False,False,False,False,106.6357059404254,107.316044151783,26,25,26,25,1,1,25,24,20,60
globalvoices-v2018q4-d0323-a0005,globalvoices-v2018q4-doc-4fe098c1d413f906,news,unknown,False,False,False,63,155,False,False,False,148,148,False,False,False,False,174.65427025966346,146.59023117274046,42,22,42,22,1,1,39,22,33,68
globalvoices-v2018q4-d0323-a0006,globalvoices-v2018q4-doc-4fe098c1d413f906,news,unknown,False,False,False,47,111,False,False,False,101,101,False,False,False,False,137.47291716584004,135.3856218457222,33,20,33,20,1,1,28,20,25,48
globalvoices-v2018q4-d0323-a0007,globalvoices-v2018q4-doc-4fe098c1d413f906,news,unknown,False,False,False,120,292,False,False,False,274,274,False,False,False,False,312.60509764845483,227.39085598103705,85,65,85,65,1,1,74,61,60,130
globalvoices-v2018q4-d0323-a0008,globalvoices-v2018q4-doc-4fe098c1d413f906,news,unknown,False,False,False,33,85,False,False,False,64,64,False,False,False,False,142.77726421225816,134.62062549591064,25,15,25,15,1,1,24,15,19,35
globalvoices-v2018q4-d0323-a0009,globalvoices-v2018q4-doc-4fe098c1d413f906,news,unknown,False,False,False,46,116,False,False,False,96,96,False,False,False,False,139.57558230310678,121.11121314764024,31,18,31,18,1,1,27,18,23,44
globalvoices-v2018q4-d0323-a0010,globalvoices-v2018q4-doc-4fe098c1d413f906,news,unknown,False,False,False,79,197,False,False,False,177,179,False,False,False,False,269.4868299458176,180.40872132219377,52,38,52,38,1,1,49,38,38,88
globalvoices-v2018q4-d0323-a0011,globalvoices-v2018q4-doc-4fe098c1d413f906,news,unknown,False,False,False,19,49,False,False,False,29,29,False,False,False,False,84.7653306722641,52.87417507171631,15,8,15,8,1,1,13,8,10,14
globalvoices-v2018q4-d0323-a0012,globalvoices-v2018q4-doc-4fe098c1d413f906,news,unknown,False,False,False,28,70,False,False,False,56,56,False,False,False,False,111.0062675215304,67.11991679668427,20,13,20,13,1,1,19,12,18,29
globalvoices-v2018q4-d0323-a0013,globalvoices-v2018q4-doc-4fe098c1d413f906,news,unknown,False,False,False,40,94,False,False,False,71,71,False,False,False,False,151.1891263127327,81.57300621457398,22,18,22,18,1,1,21,18,22,35
globalvoices-v2018q4-d0323-a0014,globalvoices-v2018q4-doc-4fe098c1d413f906,news,unknown,False,False,False,33,81,False,False,False,111,113,False,False,False,False,112.49650519900024,96.55722706858069,21,24,21,24,1,1,20,24,19,52
globalvoices-v2018q4-d0323-a0015,globalvoices-v2018q4-doc-4fe098c1d413f906,news,unknown,False,False,False,28,70,False,False,False,34,34,False,False,False,False,92.3354845046997,34.1718752682209,15,8,15,8,1,1,15,8,16,17
globalvoices-v2018q4-d0323-a0016,globalvoices-v2018q4-doc-4fe098c1d413f906,news,unknown,False,False,False,25,63,False,False,False,39,41,False,False,False,False,102.1478809863329,76.2944848537445,16,8,16,8,1,1,16,8,16,20
