pair_id,cluster_id,genre,direction,flag_ko_nfc_changed,flag_ko_empty,flag_ko_control_chars,n_chars_ko,n_bytes_utf8_ko,flag_en_nfc_changed,flag_en_empty,flag_en_control_chars,n_chars_en,n_bytes_utf8_en,flag_ko_no_hangul,flag_ko_equals_en,flag_en_has_hangul,flag_duplicate_pair_id,flag_missing_meta,bits_ko,bits_en,n_targets_ko,n_targets_en,est_tokens_ko,est_tokens_en,n_chunks_ko,n_chunks_en,tokens_ko_baseline,tokens_en_baseline,tokens_ko_koreanfit,tokens_en_koreanfit
globalvoices-v2018q4-d0140-a0009,globalvoices-v2018q4-doc-8079a2d7d6edee4f,news,unknown,False,False,False,1,1,False,False,False,12,12,True,False,False,False,False,18.394546508789062,30.463876724243164,1,2,1,2,1,1,1,2,1,8
globalvoices-v2018q4-d0140-a0010,globalvoices-v2018q4-doc-8079a2d7d6edee4f,news,unknown,False,False,False,101,243,False,False,False,150,150,False,False,False,False,False,319.2442159024067,199.03961973730475,64,30,64,30,1,1,56,31,53,79
globalvoices-v2018q4-d0140-a0011,globalvoices-v2018q4-doc-8079a2d7d6edee4f,news,unknown,False,False,False,64,156,False,False,False,110,110,False,False,False,False,False,214.094528301619,116.83390702307224,53,26,53,26,1,1,44,24,35,56
globalvoices-v2018q4-d0140-a0012,globalvoices-v2018q4-doc-8079a2d7d6edee4f,news,unknown,False,False,False,31,77,False,False,False,49,49,False,False,False,False,False,149.9367965622805,85.21060702204704,24,11,24,11,1,1,22,12,13,27
globalvoices-v2018q4-d0140-a0013,globalvoices-v2018q4-doc-8079a2d7d6edee4f,news,unknown,False,False,False,129,321,False,False,False,305,305,False,False,False,False,False,532.1502931963187,337.71113027073443,99,69,99,69,1,1,87,69,70,143
globalvoices-v2018q4-d0140-a0014,globalvoices-v2018q4-doc-8079a2d7d6edee4f,news,unknown,False,False,False,56,120,False,False,False,127,127,False,False,False,False,False,215.37616434693336,179.1179747506976,46,23,46,23,1,1,35,24,33,72
globalvoices-v2018q4-d0140-a0015,globalvoices-v2018q4-doc-8079a2d7d6edee4f,news,unknown,False,False,False,32,76,False,False,False,131,131,False,False,False,False,False,143.58010748028755,198.1871436908841,22,33,22,33,1,1,20,32,17,69
globalvoices-v2018q4-d0140-a0016,globalvoices-v2018q4-doc-8079a2d7d6edee4f,news,unknown,False,False,False,29,73,False,False,False,51,51,False,False,False,False,False,113.86706902086736,98.93787997961044,21,14,21,14,1,1,18,14,16,25
globalvoices-v2018q4-d0141-a0001,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,17,41,False,False,False,45,48,False,False,False,False,False,102.37218594551086,93.95634341239928,10,11,10,11,1,1,10,11,7,26
globalvoices-v2018q4-d0141-a0002,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,113,283,False,False,False,240,240,False,False,False,False,False,368.9037995059043,230.31101858615875,84,44,84,44,1,1,73,43,59,113
globalvoices-v2018q4-d0141-a0003,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,104,252,False,False,False,224,236,False,False,False,False,False,343.6133870468475,273.48297907365486,79,57,79,57,1,1,74,56,59,121
globalvoices-v2018q4-d0141-a0004,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,65,161,False,False,False,171,171,False,False,False,False,False,195.58735558443732,163.84051352739334,44,29,44,29,1,1,38,29,34,82
globalvoices-v2018q4-d0141-a0005,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,67,173,False,False,False,167,167,False,False,False,False,False,248.9341882406734,154.1653309315443,50,32,50,32,1,1,44,34,36,81
globalvoices-v2018q4-d0141-a0006,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,100,252,False,False,False,246,246,False,False,False,False,False,317.15983291028533,191.54494846519083,68,46,68,46,1,1,59,45,52,110
globalvoices-v2018q4-d0141-a0007,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,73,183,False,False,False,197,197,False,False,False,False,False,225.61208172515035,189.9422333985567,54,39,54,39,1,1,49,38,37,96
globalvoices-v2018q4-d0141-a0008,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,12,30,False,False,False,47,47,False,False,False,False,False,95.86068201065063,91.4278624355793,9,13,9,13,1,1,9,13,6,27
globalvoices-v2018q4-d0141-a0009,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,29,47,False,False,False,17,17,False,False,False,False,False,108.48189556598663,44.571611166000366,13,5,13,5,1,1,13,5,17,10
globalvoices-v2018q4-d0141-a0010,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,50,120,False,False,False,118,120,False,False,False,False,False,205.80685245990753,144.02165019512177,36,31,36,31,1,1,32,31,25,59
globalvoices-v2018q4-d0141-a0011,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,82,196,False,False,False,98,100,False,False,False,False,False,283.50655762385577,140.51146382512525,62,33,62,33,1,1,50,29,43,48
globalvoices-v2018q4-d0141-a0012,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,53,131,False,False,False,118,118,False,False,False,False,False,215.6482555270195,126.91146847605704,39,26,39,26,1,1,36,26,27,57
globalvoices-v2018q4-d0141-a0013,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,32,76,False,False,False,130,130,False,False,False,False,False,103.11957931518556,179.19510137848556,18,32,18,32,1,1,16,32,17,64
globalvoices-v2018q4-d0141-a0014,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,51,125,False,False,False,124,124,False,False,False,False,False,227.2673257230781,156.38862285017967,40,27,40,27,1,1,37,27,27,57
globalvoices-v2018q4-d0141-a0015,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,33,83,False,False,False,79,79,False,False,False,False,False,156.05654746294022,92.23426095582543,22,19,22,19,1,1,22,18,18,36
globalvoices-v2018q4-d0141-a0016,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,26,68,False,False,False,81,81,False,False,False,False,False,126.70304871257396,61.6109967303928,21,17,21,17,1,1,21,17,13,36
globalvoices-v2018q4-d0141-a0017,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,66,164,False,False,False,159,159,False,False,False,False,False,169.1832195231691,138.18384364247322,41,28,41,28,1,1,38,28,38,79
globalvoices-v2018q4-d0141-a0018,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,48,118,False,False,False,91,91,False,False,False,False,False,177.42530441004783,95.43731677532196,31,16,31,16,1,1,27,16,24,42
globalvoices-v2018q4-d0141-a0019,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,58,142,False,False,False,141,141,False,False,False,False,False,161.4479089230299,163.39845651388168,34,24,34,24,1,1,31,24,31,67
globalvoices-v2018q4-d0141-a0020,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,43,107,False,False,False,123,123,False,False,False,False,False,147.55077028274536,151.44369626045227,26,22,26,22,1,1,26,22,19,56
globalvoices-v2018q4-d0141-a0021,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,38,96,False,False,False,137,139,False,False,False,False,False,137.73320987820625,136.39446300268173,25,26,25,26,1,1,24,26,21,68
globalvoices-v2018q4-d0141-a0022,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,87,211,False,False,False,220,224,False,False,False,False,False,258.10615164157934,253.2849008142948,54,49,54,49,1,1,57,49,45,112
globalvoices-v2018q4-d0141-a0023,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,63,161,False,False,False,137,139,False,False,False,False,False,204.50823351275176,135.38000310212374,38,24,38,24,1,1,37,23,32,68
globalvoices-v2018q4-d0141-a0024,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,53,131,False,False,False,113,117,False,False,False,False,False,185.70401760935783,134.0487772077322,34,26,34,26,1,1,31,26,27,58
globalvoices-v2018q4-d0141-a0025,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,48,122,False,False,False,111,111,False,False,False,False,False,159.794604825438,120.59967575594784,31,23,31,23,1,1,27,22,26,53
globalvoices-v2018q4-d0141-a0026,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,75,187,False,False,False,239,241,False,False,False,False,False,234.5362732470967,279.679161272943,53,49,53,49,1,1,46,49,35,106
globalvoices-v2018q4-d0141-a0027,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,26,64,False,False,False,32,32,False,False,False,False,False,97.6100277006626,68.20602560043335,18,8,18,8,1,1,19,8,15,18
globalvoices-v2018q4-d0141-a0028,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,45,103,False,False,False,153,153,False,False,False,False,False,200.0071295313537,174.33579080703203,38,36,38,36,1,1,35,35,30,75
globalvoices-v2018q4-d0141-a0029,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,55,131,False,False,False,113,113,False,False,False,False,False,201.29522290825844,151.69821218401194,44,26,44,26,1,1,39,26,26,62
globalvoices-v2018q4-d0141-a0030,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,43,107,False,False,False,123,127,False,False,False,False,False,192.3106818087399,143.7552060186863,31,23,31,23,1,1,26,23,21,65
globalvoices-v2018q4-d0141-a0031,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,28,66,False,False,False,70,70,False,False,False,False,False,101.83062663584133,97.87777435779572,20,15,20,15,1,1,18,15,16,35
globalvoices-v2018q4-d0141-a0032,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,66,162,False,False,False,208,208,False,False,False,False,False,298.3045661766082,192.26937793544496,52,38,52,38,1,1,45,38,40,105
globalvoices-v2018q4-d0141-a0033,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,23,59,False,False,False,32,34,False,False,False,False,False,80.76204690337181,49.16204476356506,14,7,14,7,1,1,14,7,12,18
globalvoices-v2018q4-d0141-a0034,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,62,152,False,False,False,130,130,False,False,False,False,False,213.14172212406993,149.2190589234233,46,30,46,30,1,1,40,30,32,68
globalvoices-v2018q4-d0141-a0035,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,52,126,False,False,False,106,108,False,False,False,False,False,190.56636837963015,135.54933490604162,32,24,32,24,1,1,29,24,28,51
globalvoices-v2018q4-d0141-a0036,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,18,46,False,False,False,46,46,False,False,False,False,False,73.72184443473816,69.69120562076569,10,10,10,10,1,1,9,10,9,21
globalvoices-v2018q4-d0141-a0037,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,34,84,False,False,False,61,61,False,False,False,False,False,123.18922976404428,63.13218503072858,20,14,20,14,1,1,18,14,18,29
globalvoices-v2018q4-d0141-a0038,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,83,199,False,False,False,192,192,False,False,False,False,False,229.99159878795035,206.92725798487663,50,42,50,42,1,1,45,42,42,93
globalvoices-v2018q4-d0141-a0039,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,28,64,False,False,False,93,93,False,False,False,False,False,136.2315512597561,123.80148497689515,21,23,21,23,1,1,19,23,13,48
globalvoices-v2018q4-d0141-a0040,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,18,46,False,False,False,35,35,False,False,False,False,False,64.69743347167969,55.07303076982498,13,10,13,10,1,1,11,10,10,20
globalvoices-v2018q4-d0141-a0041,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,67,165,False,False,False,82,82,False,False,False,False,False,244.90022171661255,88.80411918461323,49,19,49,19,1,1,46,19,33,43
globalvoices-v2018q4-d0141-a0042,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,43,107,False,False,False,90,90,False,False,False,False,False,178.6170226931572,139.2387487143278,32,20,32,20,1,1,29,20,24,48
globalvoices-v2018q4-d0141-a0043,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,31,77,False,False,False,38,38,False,False,False,False,False,118.05234868079424,58.355499520897865,20,10,20,10,1,1,19,10,15,20
globalvoices-v2018q4-d0141-a0044,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,56,140,False,False,False,108,108,False,False,False,False,False,175.76175045233686,113.66652262210846,38,22,38,22,1,1,37,22,31,52
globalvoices-v2018q4-d0141-a0045,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,16,40,False,False,False,26,26,False,False,False,False,False,79.13803732395172,53.6815230846405,11,5,11,5,1,1,11,5,9,16
globalvoices-v2018q4-d0141-a0046,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,16,42,False,False,False,41,41,False,False,False,False,False,97.69968089461328,54.3066001534462,12,9,12,9,1,1,11,9,11,20
globalvoices-v2018q4-d0141-a0047,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,52,128,False,False,False,88,88,False,False,False,False,False,201.99190506339073,90.75287177041172,33,21,33,21,1,1,34,21,30,45
globalvoices-v2018q4-d0141-a0048,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,43,107,False,False,False,94,94,False,False,False,False,False,159.53436014428735,114.77409480512142,32,20,32,20,1,1,29,20,22,49
globalvoices-v2018q4-d0141-a0049,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,17,41,False,False,False,62,62,False,False,False,False,False,67.73055286705494,92.5171070098877,13,15,13,15,1,1,9,15,10,34
globalvoices-v2018q4-d0141-a0050,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,36,90,False,False,False,86,86,False,False,False,False,False,122.647270653164,101.9509144378826,24,19,24,19,1,1,19,19,17,41
globalvoices-v2018q4-d0141-a0051,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,42,104,False,False,False,69,69,False,False,False,False,False,146.391358807683,73.21557676047087,24,17,24,17,1,1,23,17,23,31
globalvoices-v2018q4-d0141-a0052,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,55,121,False,False,False,95,99,False,False,False,False,False,183.2323642093688,119.98144365102053,41,29,41,29,1,1,41,27,29,49
globalvoices-v2018q4-d0141-a0053,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,51,125,False,False,False,134,134,False,False,False,False,False,215.283230535686,202.18624810874465,37,34,37,34,1,1,35,34,29,67
globalvoices-v2018q4-d0141-a0054,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,87,217,False,False,False,190,190,False,False,False,False,False,255.91160888643935,203.08103534579277,56,38,56,38,1,1,51,38,37,90
globalvoices-v2018q4-d0141-a0055,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,33,83,False,False,False,84,86,False,False,False,False,False,112.28712757444008,106.24002689123154,21,18,21,18,1,1,17,18,16,46
globalvoices-v2018q4-d0141-a0056,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,28,66,False,False,False,68,70,False,False,False,False,False,103.68993586301804,86.49065029621124,16,14,16,14,1,1,18,14,16,39
globalvoices-v2018q4-d0141-a0057,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,48,120,False,False,False,93,93,False,False,False,False,False,188.35362743586305,119.07303434610368,31,20,31,20,1,1,30,20,25,43
globalvoices-v2018q4-d0141-a0058,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,45,109,False,False,False,125,125,False,False,False,False,False,159.11923717800528,206.1227435171604,27,31,27,31,1,1,22,30,23,65
globalvoices-v2018q4-d0141-a0059,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,41,103,False,False,False,77,77,False,False,False,False,False,168.64024805277586,86.43227262794971,30,18,30,18,1,1,28,18,21,41
globalvoices-v2018q4-d0141-a0060,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,39,97,False,False,False,63,63,False,False,False,False,False,144.0750177204609,78.13491547107697,30,13,30,13,1,1,26,13,22,33
globalvoices-v2018q4-d0141-a0061,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,18,46,False,False,False,40,40,False,False,False,False,False,77.86742269992828,64.37939989566803,11,9,11,9,1,1,11,9,10,19
globalvoices-v2018q4-d0141-a0062,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,53,135,False,False,False,118,118,False,False,False,False,False,189.00867161899805,149.94386515021324,42,27,42,27,1,1,36,26,28,60
globalvoices-v2018q4-d0141-a0063,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,16,40,False,False,False,30,30,False,False,False,False,False,71.39556899666786,53.6585488319397,13,6,13,6,1,1,11,6,8,15
globalvoices-v2018q4-d0141-a0064,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,44,100,False,False,False,188,194,False,False,False,False,False,193.78269474208355,245.11489972099665,31,43,31,43,1,1,31,43,23,102
globalvoices-v2018q4-d0141-a0065,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,30,74,False,False,False,86,88,False,False,False,False,False,97.11661984026432,112.1270614862442,17,19,17,19,1,1,15,19,17,44
globalvoices-v2018q4-d0141-a0066,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,40,100,False,False,False,44,44,False,False,False,False,False,111.98677669465542,50.84417945146561,26,9,26,9,1,1,21,9,19,23
globalvoices-v2018q4-d0141-a0067,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,51,129,False,False,False,99,99,False,False,False,False,False,162.54161036014557,113.65149727463722,34,20,34,20,1,1,31,20,27,48
globalvoices-v2018q4-d0141-a0068,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,22,52,False,False,False,59,63,False,False,False,False,False,96.42661586403848,78.46842050552368,15,14,15,14,1,1,13,14,13,25
globalvoices-v2018q4-d0141-a0069,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,41,95,False,False,False,55,55,False,False,False,False,False,103.55989779368974,61.741386502981186,29,16,29,16,1,1,21,14,22,28
globalvoices-v2018q4-d0141-a0070,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,103,249,False,False,False,194,198,False,False,False,False,False,394.74435422662646,252.18046686053276,83,48,83,48,1,1,66,48,55,106
globalvoices-v2018q4-d0141-a0071,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,38,94,False,False,False,92,92,False,False,False,False,False,152.57634902000427,117.2139270119369,32,20,32,20,1,1,28,20,20,44
globalvoices-v2018q4-d0141-a0072,globalvoices-v2018q4-doc-9c9999653e5dd68c,news,unknown,False,False,False,42,98,False,False,False,81,81,False,False,False,False,False,174.0424275547266,124.79525011777878,31,21,31,21,1,1,31,21,24,38
